Text,Created,Likes,Sentiment
"$TSLA another lesson learned today.. came off a huge $98k day yesterday.. got in my head and lost $100k today.. 
Took a big $70k loss right out the gate.. didn’t stop the bleeding.. then proceeded to spend the rest of the day making risky plays that cost me another 30k. Trading and golf MAAAY be two of the toughest things to do in life sometimes.. at least doing then consistently well.. 😅🤡😒🙃",2020-12-10T21:32:40Z,1888,
$TSLA   To all the bears.....,2020-12-10T21:32:39Z,3821,
$TSLA  👍,2020-12-10T21:32:38Z,356,
$TSLA 20 Billion dollar WARCHEST!,2020-12-10T21:32:35Z,602,{'basic': 'Bullish'}
"$5 billion ATM completed $TSLA  
 
https://www.sec.gov/ix?doc=/Archives/edgar/data/1318605/000156459020056725/tsla-8k_20201209.htm",2020-12-10T21:32:07Z,11019,
"$SLS wow! WHAT A DAY my followers so many winners absolute frenzy started with $SLS $IMMP and $TSLA (went to 19+!)

Absolutely amazing day had so many plays a few winners and a couple of duds and a whole lot of gains - hope you guys made a lot of money today! $ABNB had a nice 149-160 scalp as well :) 

Follow for alerts and have a good one :)",2020-12-10T21:31:56Z,1368,{'basic': 'Bullish'}
$TSLA up move too obvious will stall here. $650 is the new $450. After dec 18 foresee a 10% down move to mid to low $500s,2020-12-10T21:31:50Z,8219,
$TSLA bounced perfect right of the 365,2020-12-10T21:31:48Z,239,
$TSLA $600B market cap comparing to the proposed reverse merger of $HCAC into an electric vehicle company still less than $1B,2020-12-10T21:31:39Z,96,
"$TSLA 
Where tha Bears at ?",2020-12-10T21:31:26Z,4010,{'basic': 'Bullish'}
$TSLA I only bought EVERY DIP .... Morning I missed it cuz of deep rested sleep ...ohh well,2020-12-10T21:31:22Z,6394,{'basic': 'Bullish'}
$TSLA 4hr fib in around the 50% TP -23% $700 let go 🤘🏽🤘🏽,2020-12-10T21:31:14Z,948,{'basic': 'Bullish'}
$TSLA What will Rosie give us this time!,2020-12-10T21:31:13Z,1295,{'basic': 'Bullish'}
$TSLA hmmm who&#39;s algo is stronger?,2020-12-10T21:31:10Z,3262,{'basic': 'Bullish'}
$TSLA I want to see $650 tomorrow,2020-12-10T21:31:06Z,428,{'basic': 'Bullish'}
$TSLA lol....fuck man. I thought today is Friday. Smfh....,2020-12-10T21:30:51Z,64,
"$TSLA get ready for that red. 
 
Turd stock",2020-12-10T21:30:49Z,1924,
$TSLA bearish analyst tried to distract you and play y’all like a fool to sell your shares down to $566. If you bought the dip and holding then pat yourself on the back for not gettin shaked out by weakhands. Next week we going to $700 then $780,2020-12-10T21:30:40Z,6004,{'basic': 'Bullish'}
$TSLA Will be back to $400 in no time... after another 5:1 split at $2000 of course!,2020-12-08T10:10:31Z,1049,
"$TSLA I would&#39;ve said no way a week ago, but $TSLA will probably be $850 come Christmas Eve and $PLTR probably will be $50.
Theses stocks are going NuTs!

$NIO $LI",2020-12-08T10:10:23Z,2249,{'basic': 'Bullish'}
$TSLA  massive reload at open,2020-12-08T10:09:43Z,371,{'basic': 'Bullish'}
$TSLA https://www.teslarati.com/tesla-model-3-record-sales-china-november/,2020-12-08T10:09:37Z,5104,
Okay so $TSLA or $SPCE place your bets for who will outperform in 2021 both the man pulling the strings is the same.,2020-12-08T10:09:17Z,12,{'basic': 'Bullish'}
$TSLA biggest bubble in the markets,2020-12-08T10:09:12Z,153,{'basic': 'Bearish'}
$TSLA I hope everyone realizes that we have a lot of positive catalysts moving forward. Some of these might be partially backed in by now but most are not. Elon and tesla are just getting started.,2020-12-08T10:08:37Z,2040,{'basic': 'Bullish'}
$NIU $NIO $XPEV $TSLA YESSSS,2020-12-08T10:08:30Z,24,
$TSLA I’m loading the FECKIN bewt,2020-12-08T10:08:15Z,39500,{'basic': 'Bullish'}
$TSLA hilarious,2020-12-08T10:08:09Z,171,
$TSLA $666,2020-12-08T10:07:56Z,480,
$TSLA no one wants to buy at 666 😈 lmao,2020-12-08T10:07:53Z,1475,{'basic': 'Bullish'}
$TSLA lol bears,2020-12-08T10:07:51Z,39500,{'basic': 'Bullish'}
"$NIU a friend of mine, working in valuation for the past 5 years computed the price target of Niu today. 
The price targets are the following : 
Bearish : 170$
Base : 320$
Bullish : 525$
Today’s price : 30$. Let’s become billionairesssssss! 🤑🤑
$NIO $XPEV $TSLA",2020-12-08T10:07:20Z,24,{'basic': 'Bullish'}
$TSLA lmao,2020-12-08T10:07:09Z,171,
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $450 Calls
12/04/2020 Exp

Trade Volume: 200 Contracts

$2,900,000 was traded now.

Current Stock Price: $595.31

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
SmartOptions.ai",2020-12-08T10:06:51Z,150,{'basic': 'Bullish'}
$TSLA 666 as promised today will head to 700,2020-12-08T10:06:30Z,509,{'basic': 'Bullish'}
$TSLA what goes up eventually comes down...Bears preparing notes&amp;speeches for when their time will one day inevitably come..till then we BULLS are enjoying the quiet...🤗🤗🤗🤗😁😁😁😁,2020-12-08T10:05:16Z,2795,
$AAPL $SPY $QQQ $AMZN $TSLA  Market tired and wants to go down for a nap,2020-12-08T10:05:04Z,3821,{'basic': 'Bearish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $605 Puts
12/24/2020 Exp

Trade Volume: 299 Contracts

$1,206,166 was traded now.

Current Stock Price: $626.48

Trade Type: Block

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
SmartOptions.ai",2020-12-08T10:04:58Z,0,{'basic': 'Bearish'}
$TSLA Worse than the dotcom bubble,2020-12-08T10:04:56Z,60,
"$TSLA once tsla is in the s&amp;p, it will be immune from price discovery.  Fd go brrrr",2020-12-08T10:04:05Z,1200,{'basic': 'Bullish'}
"$AMZN son of B ezos not running , go mf go follow $tsla",2020-12-08T10:04:04Z,7545,{'basic': 'Bullish'}
$TSLA 😈,2020-12-08T10:03:52Z,318,{'basic': 'Bullish'}
"Tesla Achieves Record Giga-Shanghai Model 3 Deliveries In November
— Benzinga
$TSLA",2020-12-08T10:03:09Z,0,
$TSLA lol,2020-12-08T10:03:01Z,171,
$TSLA where is the break .. blue sky run.    😄😃,2020-12-08T10:02:31Z,7545,{'basic': 'Bullish'}
$TSLA 😍💰,2020-12-08T10:02:17Z,3501,{'basic': 'Bullish'}
"$TSLA 

Tesla China Car Sales rises again

https://pageone.ng/2020/12/08/tesla-china-car-sales-rises-again/",2020-12-08T10:02:13Z,19,
$TSLA wwwwooooooowwww,2020-12-08T10:01:56Z,662,{'basic': 'Bullish'}
"$MRNA $TSLA $SPY  $BA $PFE 

 world needs EV technology so Tesla flourished. Boeing helps traveling around the world. 
Every human being on earth needs vaccine to live life. Vaccine opportunity in tremendous. Sky is the limit for moderna🚀🚀🚀🚀",2020-12-03T20:27:06Z,230,{'basic': 'Bullish'}
$TSLA power hour into more good news of 🌈🐻 getting fucked in AH!! LETS GO,2020-12-03T20:27:05Z,1312,{'basic': 'Bullish'}
"$SPY There’s a reason I got that partnership hope you guys been minting on all the call outs - speaking of which I will be less active next few days due to setting up my professional platform with the company and stay tuned on new updates coming in the future :) - I’m coming for you NYC 

Thanks to everyone for believing and supporting me - it’s time to step it up 

Follow for alerts :) $TSLA $SPCE $EVK",2020-12-03T20:27:01Z,1368,{'basic': 'Bullish'}
$TSLA I don&#39;t know about you guys but I&#39;m having fun 📈📉📈📉📈,2020-12-03T20:26:59Z,1114,{'basic': 'Bullish'}
$TSLA I hope some big ass short went in moments ago to loose immediately haha what a bear trap,2020-12-03T20:26:29Z,7277,{'basic': 'Bullish'}
$TSLA Bear Trap,2020-12-03T20:26:19Z,1810,
$TSLA LETS FUCKEN GO,2020-12-03T20:26:15Z,325,{'basic': 'Bullish'}
$TSLA $760 here we come,2020-12-03T20:26:12Z,22344,{'basic': 'Bullish'}
Are you F&#39;ing kidding! $TSLA would not sully itself by the likes of $NKLA,2020-12-03T20:25:58Z,3323,{'basic': 'Bearish'}
"$TSLA Who in their right mind would short this before inclusion?? 

Even institutions are buying! Show me 600! 💸",2020-12-03T20:25:54Z,99,{'basic': 'Bullish'}
$TSLA That’s just a little profit taking! $620’s EOW! Tomorrow morning bears will be like...,2020-12-03T20:25:45Z,14083,{'basic': 'Bullish'}
$TSLA Gap up imminent!,2020-12-03T20:25:44Z,356,{'basic': 'Bullish'}
$TSLA I’m wagering a 586 close before a continued run up tm. Bear/bull,2020-12-03T20:25:36Z,932,
"$TSLA I can see it now, when a $500 per share stock beats eps by one penny and robinhooders blast emojis lol......",2020-12-03T20:25:26Z,9413,{'basic': 'Bearish'}
"$TSLA The impeccable timing of Michael Burry’s transparency of his shorts and Goldman Sachs upgrade to buy.

It’s like a predestined and final rematch from the movie “The big Short”.",2020-12-03T20:25:23Z,691,{'basic': 'Bullish'}
$TSLA more people buying the 12/11 875 calls...,2020-12-03T20:25:11Z,13,{'basic': 'Bullish'}
$TSLA if this goes above 594.99 it’s definitely hitting $595,2020-12-03T20:25:02Z,468,
$TSLA big gap up tomorrow,2020-12-03T20:24:21Z,2737,
$TSLA https://www.reuters.com/article/us-tesla-chanos-idUSKBN28D2GU,2020-12-03T20:24:07Z,19054,{'basic': 'Bullish'}
$TSLA complete bearish rejection in the most crucial moment,2020-12-03T20:24:06Z,22344,{'basic': 'Bullish'}
$TSLA VWAP bounce here cmon BULLS,2020-12-03T20:23:58Z,13,{'basic': 'Bullish'}
$TSLA I think it crosses $600 by 3 pm cst,2020-12-03T20:23:42Z,1092,{'basic': 'Bullish'}
"$TSLA BA goes , so goes TSLA...",2020-12-03T20:23:33Z,2737,
$TSLA  nice bait  let’s get back to 596,2020-12-03T20:23:24Z,140,{'basic': 'Bullish'}
"$TSLA When you go broke trying to short this and your spouse leaves you, and you end up homeless, and you get fired, and have no more friends, don&#39;t say the bulls didn&#39;t try to help you by closing your shorts and selling your puts. We&#39;re just trying to help.",2020-12-03T20:23:08Z,376,{'basic': 'Bullish'}
"$TSLA 3rd run to 598, this is so nice looking... this month 600+",2020-12-03T20:23:06Z,4496,{'basic': 'Bullish'}
$TSLA https://www.reuters.com/article/us-tesla-chanos-idUSKBN28D2GU,2020-12-03T20:22:58Z,465,{'basic': 'Bullish'}
$TSLA Any bets on a run to $600 before close?,2020-12-03T20:22:49Z,7,
$TSLA Big money buys because big money likes making big money.,2020-12-03T20:22:44Z,22344,{'basic': 'Bullish'}
$TSLA $875 where are you,2020-12-03T20:22:34Z,1126,{'basic': 'Bullish'}
$TSLA will be added as a full float to S&amp;P 🚀🚀🔥🔥🙏🏼🙏🏼,2020-11-30T22:21:24Z,2582,{'basic': 'Bullish'}
$TSLA wait this doesn’t make sense tho🤣,2020-11-30T22:21:22Z,308,
$TSLA 900$ end of day tomorrow,2020-11-30T22:21:19Z,305,{'basic': 'Bullish'}
$TSLA Me watching my put burn:,2020-11-30T22:21:19Z,44873,
$TSLA Boom. 🚀🚀🚀,2020-11-30T22:21:18Z,65,{'basic': 'Bullish'}
"$TSLA Just read, and know what&#39;s going to happen ,,, :

&quot;Tesla: S&amp;P 500 Forcing Big Money Bears To Start Buying, So Much Fun&quot;

&quot;When I posted this target for you, it was November 11th, about $ 417. The stock has been a little higher (jump) since then, on track towards our $ 774 target. And the stock will hit our target price coming soon ...

https://seekingalpha.com/article/4391913-tesla-s-and-p-500-forcing-big-money-bears-to-start-buying-much-fun",2020-11-30T22:21:18Z,1567,{'basic': 'Bullish'}
$TSLA It’s time for this again.......Is Tesla from Ireland? Because every time I look my money be Dublin 😂 😂,2020-11-30T22:21:16Z,739,{'basic': 'Bullish'}
$TSLA,2020-11-30T22:21:15Z,12446,
$TSLA 650 !!!!!,2020-11-30T22:21:15Z,688,{'basic': 'Bullish'}
$TSLA Tesla news released 420 central time? Coincidence?,2020-11-30T22:21:11Z,45,
$TSLA BACK IN BUSINESS LEts gooooo😤😤,2020-11-30T22:21:08Z,688,{'basic': 'Bullish'}
$TSLA 650 coming,2020-11-30T22:21:07Z,1839,{'basic': 'Bullish'}
$TSLA hahahaha so it begins!!! Let’s gooooo,2020-11-30T22:21:07Z,1502,{'basic': 'Bullish'}
$TSLA what happened here !!!!,2020-11-30T22:21:06Z,248,
$TSLA they pumping it rn wait for the big dip,2020-11-30T22:21:05Z,489,{'basic': 'Bearish'}
$TSLA im so happy my puts got destroyed!!!!! Fucken AYEEEE,2020-11-30T22:21:05Z,364,{'basic': 'Bullish'}
$TSLA what the fuck lmao,2020-11-30T22:21:00Z,1491,
$TSLA bull gang,2020-11-30T22:20:59Z,924,{'basic': 'Bullish'}
$TSLA LETS GOOOO😍😍😍😍,2020-11-30T22:20:55Z,688,{'basic': 'Bullish'}
$TSLA what’s the News yo?,2020-11-30T22:20:50Z,474,{'basic': 'Bullish'}
$TSLA going nuts,2020-11-30T22:20:48Z,1301,
$TSLA | S&amp;P To Announce Which Company Tesla Will Replace On Dec 11,2020-11-30T22:20:48Z,13,
$TSLA I told you guys!! Thanks God,2020-11-30T22:20:45Z,13,{'basic': 'Bullish'}
$TSLA where’s the news,2020-11-30T22:20:45Z,16567,
$TSLA what a great way to destroy puts,2020-11-30T22:20:43Z,7797,
$TSLA lol 🐻,2020-11-30T22:20:43Z,1518,{'basic': 'Bullish'}
$TSLA the IV killer,2020-11-30T22:20:42Z,1263,{'basic': 'Bullish'}
"$TSLA +4% AH, trading around $590 level",2020-11-30T22:20:40Z,25893,
$TSLA 🚀🚀🚀🚀🔥🔥,2020-11-30T22:20:39Z,2582,
"$TSLA 

$694.20 PT",2020-11-30T22:20:38Z,143,{'basic': 'Bullish'}
$TSLA BULLTRAP ..I need$545,2020-11-25T13:28:53Z,869,{'basic': 'Bearish'}
"$TSLA Be interesting to see how much this dips and how strong the Lod yesterday is at 526. Was a nice bounce from there. 

Could be in for a 2/3% pull back . Which is needed and due.",2020-11-25T13:28:52Z,275,{'basic': 'Bullish'}
$TSLA LOL Bears so worried about what other people are doing or buying.   thinking PM is the day.. clowns the bunch of you.,2020-11-25T13:28:42Z,4496,{'basic': 'Bullish'}
$TSLA ATH yesterday :),2020-11-25T13:28:32Z,31,{'basic': 'Bullish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $500 Calls
12/31/2020 Exp

Trade Volume: 480 Contracts

$2,413,920 was traded now.

Current Stock Price: $498.38

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
SmartOptions.ai",2020-11-25T13:28:28Z,1,{'basic': 'Bullish'}
$TSLA look at that daily chart - looks bullish to me,2020-11-25T13:28:26Z,1263,
$TSLA good day to buy I suppose,2020-11-25T13:28:10Z,4756,
$TSLA hold this baby up like simba goddammit,2020-11-25T13:28:06Z,169,{'basic': 'Bullish'}
"$TSLA  
$420.00 
Is Elon’s price target 
Give him what he wants",2020-11-25T13:28:05Z,92,{'basic': 'Bearish'}
$TSLA stay humble bears,2020-11-25T13:27:53Z,202,{'basic': 'Bearish'}
$TSLA I thought stonks only goes up...,2020-11-25T13:27:46Z,242,
"$YJ $NBAC $TSLA !!! Get daily winning alerts 100% FREE,,,&gt;. *Most profitable trading community. It’s turned  $20K into $2.5M with 95% winning rate. CHECK OUT TODAY:  stocktwits.com/michellefloyd/message/259231154",2020-11-25T13:27:37Z,0,{'basic': 'Bullish'}
"$TSLA bag holders are welcome to bulls party ..venue : Junkyard 
             Condition : put your 🩳",2020-11-25T13:27:35Z,869,{'basic': 'Bearish'}
"$TSLA any dips, yes ANY dips will be bought Phatly!!!! In fact, many are waiting for this dip to get back in. We give the go ahead👍",2020-11-25T13:27:20Z,25,{'basic': 'Bullish'}
$TSLA bears getting tough during after-hours is like...,2020-11-25T13:27:18Z,595,
$TSLA this friday you guys think will pull back again from options expirations?,2020-11-25T13:27:17Z,4601,
$TSLA will add more calls at 525.,2020-11-25T13:27:11Z,4839,
$TSLA Oh man!,2020-11-25T13:27:11Z,7143,
$TSLA $400 target price.,2020-11-25T13:27:07Z,46,{'basic': 'Bearish'}
$TSLA Wazzup,2020-11-25T13:27:02Z,1888,{'basic': 'Bearish'}
$TSLA  lol 😂 see you at $520,2020-11-25T13:27:00Z,55,{'basic': 'Bearish'}
$TSLA up up n up,2020-11-25T13:26:59Z,200,{'basic': 'Bullish'}
$TSLA hahahha welcome to the new born bag holders :DDDD,2020-11-25T13:26:57Z,1662,{'basic': 'Bearish'}
$TSLA Bulls are busy ..searching for missing parts on EBay ..,2020-11-25T13:26:32Z,869,{'basic': 'Bearish'}
$TSLA Lol 4bil at stake for Shorts. They just don’t know they will lose it rest of the week ;),2020-11-25T13:26:22Z,741,{'basic': 'Bullish'}
$TSLA I bought some shares here. Easily back up to $555 by market open imo.,2020-11-25T13:26:10Z,20463,{'basic': 'Bullish'}
$TSLA IM BUYING.... 🤠🍺$$$$,2020-11-25T13:25:55Z,2397,{'basic': 'Bullish'}
"$TSLA  Bulls wants it drop today , so they can  load more 

buy order trigger in hand",2020-11-25T13:25:53Z,77,{'basic': 'Bullish'}
$TSLA don’t buy the short. Long term investment,2020-11-25T13:25:44Z,181,
"$TSLA 

Gobble gobble time",2020-11-25T13:25:27Z,1263,{'basic': 'Bullish'}
"$TSLA shorts will be closing in the next 15 min, however MM probably want to pin it here so the 495 and 500 call strikes dont get executed.  The next leg up is coming next week, after a minor dip / bear trap.",2020-11-20T20:39:16Z,1897,{'basic': 'Bullish'}
$TSLA  it seems that sometimes when these cars crash they crash a downed airline?Imagine tesla batteries flying at  you! https://www.zerohedge.com/technology/tesla-wrecks-oregon-launching-scorching-hot-battery-projectiles-two-nearby-homes,2020-11-20T20:39:05Z,986,
$TSLA Its Buffett. I have never seen so much speculation.,2020-11-20T20:39:02Z,12,
$TSLA probably spikes in AH after options are screwed.,2020-11-20T20:38:06Z,1265,
$TSLA that 490 is one solid floor! Let’s see if they give me a good price,2020-11-20T20:38:05Z,14083,{'basic': 'Bullish'}
"$TSLA 3 month long cup and handle formation, you know there are a ton of stubborn shorts that are going to get squeezed like crazy if we bust all time highs next week

They have to start buying for SP500 inclusion

$spy $qqq",2020-11-20T20:37:59Z,1785,{'basic': 'Bullish'}
$TSLA no winners lol puts and calls fucking slayed,2020-11-20T20:37:33Z,32,
$TSLA Leaking it out after hours.,2020-11-20T20:36:59Z,12,
"$TSLA it’s just taking it’s time, it knows it’s coming,",2020-11-20T20:36:49Z,1056,{'basic': 'Bearish'}
"$TSLA $490-$500 close is solid. Into next week we will see, but this has a clear strip for and passing December 21st. Then it could already have big investors “heavily invested”✅",2020-11-20T20:36:47Z,6625,{'basic': 'Bullish'}
$TSLA Lol good try bears. $500 close for the week. 🤪,2020-11-20T20:36:41Z,7197,{'basic': 'Bullish'}
"$TSLA 490 is the battleground. Every time it touches 490, it bounces right back.",2020-11-20T20:36:37Z,25,
$TSLA trying so hard not to break $490 next hit and it’s through,2020-11-20T20:36:14Z,1798,{'basic': 'Bearish'}
$TSLA https://youtu.be/cQL2nF_oce8,2020-11-20T20:36:11Z,1431,
$TSLA the most corrupt easily manipulated emo stock lmao,2020-11-20T20:36:09Z,1246,
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $400 Puts
06/17/2022 Exp

Trade Volume: 150 Contracts

$1,552,500 was traded now.

Current Stock Price: $492.17

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
SmartOptions.ai",2020-11-20T20:36:01Z,0,{'basic': 'Bearish'}
$TSLA Bollinger and MACD make cashing in multiple times a day with such a volatile equity too much fun... hardest part is resisting the urge to bet too much because there&#39;s always the risk of a breakout to F you over.,2020-11-20T20:35:57Z,1265,
$SPY LOOKING LIKE THE RICHEST EVER IN THE PICKUP TESLA $TSLA,2020-11-20T20:35:56Z,3074,
$TSLA haaa price insensitive save at 490,2020-11-20T20:35:33Z,218,
$TSLA when will Tesla be on the stock market? Looking to make a quick pip n pup,2020-11-20T20:35:33Z,1574,{'basic': 'Bullish'}
$TSLA bears failed again 😂,2020-11-20T20:35:31Z,2098,
$TSLA $NKLA $NIO $PLUG https://news.yahoo.com/flux-power-fy-2021-q1-141200809.html,2020-11-20T20:35:28Z,457,{'basic': 'Bullish'}
$TSLA Markets selling into the close,2020-11-20T20:35:10Z,14083,
"$TSLA -&gt;-&gt; Pfizer eyes rapid COVID vaccine roll-out after U.S. go-ahead http://www.streetinsider.com/General+News/Pfizer+eyes+rapid+COVID-19+vaccine+roll-out+in+Latam+after+U.S.+go-ahead/17632056.html   &quot;..the idea is to have the vaccine authorized in the United States,&quot; Cané said. &quot;We are confident that in the next weeks or month we will have vaccine in U.S. and Europe  .....&quot;",2020-11-20T20:34:53Z,9075,
$tsla POUND it lower.  I want a good entry,2020-11-20T20:34:31Z,1785,{'basic': 'Bearish'}
$TSLA we all know it’s breaking 490 before close,2020-11-20T20:34:23Z,1056,
"$TSLA  Pretty strong at 490, if it breaks it&#39;ll be hard drop",2020-11-20T20:33:30Z,22,
"$TSLA ok, so the market is pulling this down with it..

Thoughts for next week?

Is it worth buying calls for next week?",2020-11-20T20:33:18Z,52,
"Price action stats for 12:50P to 1P PST (10 minutes to close) based on the last 15 Fridays
https://pinnaclequant.com/price-action-stats-last-15-fridays-from-630a-pst-to-730a-pst-aapl-amzn-nflx-tsla/

Stats generated for: $AAPL $AMZN $NFLX $TSLA",2020-11-20T20:33:16Z,1645,
"Wow, $TTD $TSLA $FUBO $SQ nice week thanks holdings!! Long all of them!!",2020-11-20T20:32:42Z,137,{'basic': 'Bullish'}
"$SQBG guys book price is 15 and cash price is 10 and you selling below 9... go long, buy more before it hits 15 again... they have 25M revenues per quarter and its market cap is only 10.5M... its not even trading at 1X revenues... you can see that on finviz https://finviz.com/quote.ashx?t=SQBG $SPY $TSLA",2020-11-17T18:28:30Z,338,{'basic': 'Bullish'}
"$PLTR this has meme power, institutional power, secrecy power. Selling under $50 makes no sense. Enjoy the ride. This is just like when $TSLA, $NIO and $ZM took off.",2020-11-17T18:28:18Z,70,{'basic': 'Bullish'}
"$TSLA $DKNG $BILL 
Strong 💪
Love it here 👍💯",2020-11-17T18:28:05Z,4610,{'basic': 'Bullish'}
$TSLA I want to short this into oblivion again... please go back to $460 and get rejected,2020-11-17T18:27:48Z,165,{'basic': 'Bearish'}
$TSLA hope so brother,2020-11-17T18:27:26Z,2845,
$TSLA Back over $460 soon...,2020-11-17T18:27:08Z,31353,{'basic': 'Bullish'}
$TSLA 😲,2020-11-17T18:27:07Z,1315,{'basic': 'Bullish'}
It would be unpatriotic to not buy calls $TSLA,2020-11-17T18:26:50Z,711,{'basic': 'Bullish'}
$TSLA mini cup and handle. I predict 450 at least for closing,2020-11-17T18:26:39Z,4028,
$TSLA $NIO is the JV football team in high school lol 😂 Tesla is the big dog on campus!,2020-11-17T18:26:25Z,531,{'basic': 'Bullish'}
"$TSLA there was call selling all day trying to mop up that premium burst.
Well now it’s time to buy those back while pocketing the difference from the opening price..",2020-11-17T18:26:01Z,11680,{'basic': 'Bullish'}
"$ZM looks interesting, taking a starter $QQQ $SPY $TSLA",2020-11-17T18:25:35Z,4668,
"$TSLA  see:  $HYLN Time To Get Greedy On Hyliion (HYLN) Shares
Posted by Robert K. Reed on November 17, 2020

idahoreporter.com/2020/time...",2020-11-17T18:25:30Z,3361,{'basic': 'Bullish'}
$TSLA At VWAP here....do or die time,2020-11-17T18:25:10Z,1841,
"$NIO $TSLA  The only competition Tesla thinks it has is Nio.  Tesla comes out with &quot;something&quot; every time Nio has ER to report.  Tesla news yesterday-today is that its joining the S&amp;P 500.

Elon singled out its competition already (pot shot)  He&#39;s chosen Nio and so have the same investors for both.   This is why Nio wont fail.  It was chosen to be &quot;the&quot; other company that makes  Tesla a stronger brand.  think ford vs. chevy... etc",2020-11-17T18:24:59Z,1208,{'basic': 'Bullish'}
$TSLA Is it good time to own Tesla shares now that it is in the S&amp;P 500?,2020-11-17T18:24:46Z,192,
$NIO Imagine buying $TSLA @ $48! 💵📈,2020-11-17T18:24:45Z,970,{'basic': 'Bullish'}
"Pre-market Action Plan Today:

$TSLA Pivot Fail, ss 12pts 
$ZM Long 2pts
$TREE Flat
$YY Long 4pts, ss Pivot Fails 6pts

https://t.co/63TBxT",2020-11-17T18:24:40Z,7,
"$TSLA It is a no brainer. Buy, hold and add some more in the dips or peaks! Higher lows and higher highs. 🚀",2020-11-17T18:24:40Z,464,{'basic': 'Bullish'}
It’s like buying a super-baby $TSLA,2020-11-17T18:24:36Z,2555,
"$SPY never been more bullish on the S&amp;P 500 lol
$TSLA",2020-11-17T18:24:26Z,459,
$TSLA $447 ramping,2020-11-17T18:24:25Z,6409,{'basic': 'Bullish'}
$TSLA don’t hate on Tesla. You’re hating on American might. Might as well move to China and buy a bootleg Nio Vehicle if you’re short Tesla,2020-11-17T18:24:23Z,882,{'basic': 'Bullish'}
$TSLA I love women,2020-11-17T18:24:18Z,70,{'basic': 'Bullish'}
"$tsla if it wants to run this afternoon, it needs a new strong base over 447 60min supply",2020-11-17T18:24:13Z,4,{'basic': 'Bullish'}
"$FCEL  FOLKS..UNCLE SAM DOE IS THE BACK BONE OF THE HYDROGEN PLAN NOW ..NO MORE PRIVATE SMALL COMPANIES..IT LIKE MOON SHOT R&amp;D IS MONEY $$$$$$$$$$$$$$$$
$TSLA $NIO 
Hydrogen is at a ‘tipping point’ with $11 trillion market set to explode, says Bank of America

https://www.cnbc.com/2020/09/27/hydrogen-is-at-a-tipping-point-with-11-trillion-market-set-to-explode-says-bank-of-america.html",2020-11-17T18:23:40Z,3613,
"$TSLA current mrket cap is under 400 billion...... 
 
i mean... .do I really need to mention how pathetic that is for a company of this stature?  
 
TESLA........... isn&#39;t just an AUTO MANUFACTURER. 
REPEAT THAT WITH ME.  
 
Stop....buying....those.....puts.",2020-11-17T18:23:26Z,31171,
$TSLA congrats longs,2020-11-17T18:23:21Z,882,{'basic': 'Bullish'}
$TSLA and if nio warming bring reality?,2020-11-17T18:23:15Z,1406,{'basic': 'Bearish'}
$TSLA inverted head and shoulders on the daily.,2020-11-17T18:23:11Z,356,{'basic': 'Bullish'}
$PLTR Can I just state FTR that Black Rock wouldn&#39;t have been in for 29 million shares at the IPO if they didn&#39;t know more than an avg. investor.  Blackrock has been appointed by the Fed to buy corporate bonds and commercial mortgages.  $AMD $TSLA $NVDA $BLK,2020-11-12T21:00:04Z,2871,{'basic': 'Bullish'}
$TSLA people not interested in this stock?  It has been at the same place in the past months.  Honesty could have made a few thousands and enter again with higher shared.,2020-11-12T20:59:12Z,1122,{'basic': 'Bullish'}
$TSLA TESLA &gt; NIO,2020-11-12T20:58:33Z,304,{'basic': 'Bullish'}
"Only chasing after $BABA $FTCH $BNGO $Tsla bags, I gotta game plan",2020-11-12T20:57:34Z,5277,
"$RMG $WKHS $TSLA 
EV stations NBAC next generation
https://www.greentechmedia.com/articles/read/nuvve-electric-vehicle-to-grid-charging-pioneer-to-go-public-via-spac-reverse-merger",2020-11-12T20:55:05Z,2075,
$TSLA 400puts +24% hi ho hi ho the  derryo! 😊,2020-11-12T20:54:13Z,869,
$TSLA  is finished look at Chinese Ev compnies $NIO $XPEV,2020-11-12T20:53:50Z,3707,
$TSLA my weeklies expiring tomorrow. Come on $409,2020-11-12T20:53:03Z,54,
"$TSLA these NIO people are quite annoying. Extremely annoying, in fact.",2020-11-12T20:52:08Z,15145,{'basic': 'Bullish'}
$SPY $TSLA $RKT  Capitulation has just begun. March lows are just weeks or days away.,2020-11-12T20:51:58Z,0,{'basic': 'Bearish'}
&quot;$NIO Is the Tesla $TSLA Killer&quot;  Not a hard choice,2020-11-12T20:51:25Z,372,
"$NIO and $XPEV up big, but let’s not forget US companies are what is going to be pushed and supported by the Biden administration. $TSLA $HCAC $FSR",2020-11-12T20:50:55Z,5090,
